index,labels,comment_length,word_count,comment_clean
982,[0 0 0 0 0 1 0],71,10,others therefore relevant test use assumegdbversion method
983,[0 0 0 0 0 1 0],25,3,skipped appropriate
984,[1 0 0 0 0 0 0],63,11,spell event fired word detected spell check iterator
985,[1 0 0 0 0 0 0],81,9,celementlabelprovider respect setting appearance preference page
986,[0 0 1 0 0 0 0],51,8,trigger viewer update preference change
988,[1 0 0 0 0 0 0],51,9,dialog field containing label text control
989,[1 0 0 0 0 0 0],41,9,toggle dynamic printf c c editor
991,[1 0 0 0 0 0 0],36,5,property page tracepoint action
992,[0 0 0 0 0 1 0],9,2,since
994,[1 0 0 0 0 0 0],36,7,console attached launch
1002,[1 0 0 0 0 0 0],45,8,enumeration keywords upc add c
1003,[0 1 0 0 0 0 0],19,3,author mike kucera
1005,[0 1 0 0 0 0 0],19,3,author mike kucera
1009,[1 0 0 0 0 0 0],60,10,manage code formatter white space option higher level
1015,[0 0 0 1 0 0 0],51,10,node representing group option tree
1021,[1 0 0 0 0 0 0],34,5,base class collection tester
1022,[0 0 0 1 0 0 0],57,11,param e element type collection tested
1028,[0 0 0 1 0 0 0],95,16,p addition link execute subclass must implement method related shutdown
1029,[0 0 0 1 0 0 0],12,1,termination
1030,[0 1 0 0 0 0 0],20,3,author chris povirk
1034,[0 0 0 0 0 0 1],44,6,effort required implement interface
1035,[0 0 0 1 0 0 0],85,16,p implement cache programmer need extend class provide
1036,[0 0 0 1 0 0 0],5,1,link
1037,[0 0 0 1 0 0 0],23,4,method throw
1038,[0 1 0 0 0 0 0],19,3,author charles fry
1040,[1 0 0 0 0 0 0],83,14,skeleton code multimap implementation necessarily term code map
1045,[0 0 0 0 0 0 1],91,14,p superclass allows code treemultimap override method return navigable set
1050,[0 0 1 0 0 0 0],94,15,p cover array enums common type defined code javalang code javalangreflect
1051,[0 0 1 0 0 0 0],74,13,code javaio code javanio code javamath code javautil code
1053,[0 0 1 0 0 0 0],66,5,comgooglecommoncollect code comgooglecommonprimitives
1054,[0 0 1 0 0 0 0],24,5,addition type
1055,[0 0 1 0 0 0 0],96,18,expose least one public static final constant type one constant
1056,[0 0 1 0 0 0 0],90,18,used class expose public parameter less constructor new
1057,[0 0 1 0 0 0 0],9,1,returned
1061,[0 0 0 1 0 0 0],84,14,error using code get comparatorclass code comparator foo example
1062,[0 0 0 1 0 0 0],88,14,immutable empty instance returned collection type code string code
1064,[0 0 0 1 0 0 0],26,5,mutable type fresh
1065,[0 0 0 1 0 0 0],50,9,instance created time code get called
1066,[0 1 0 0 0 0 0],25,3,author kevin bourrillion
1068,[0 0 0 0 0 1 0],10,2,since
1070,[1 0 0 0 0 0 0],19,2,arraylistmultimap
1072,[0 0 0 0 1 0 0],92,14,p detail hack see link gwtserializationdependencies take
1073,[0 0 0 0 1 0 0],54,9,approach subclass rather superclass
1077,[1 0 0 0 0 0 0],39,6,unit test link atomicdoublearray
1078,[1 0 0 0 0 0 0],45,5,benchmark code baseencoding performance
1079,[1 0 0 0 0 0 0],41,9,bloom filter instance code
1080,[1 0 0 0 0 0 0],53,8,bloom filter offer approximate containment test
1081,[1 0 0 0 0 0 0],93,19,one sided error claim element contained might error
1083,[0 0 0 0 1 0 0],55,11,p unfamiliar bloom filter nice
1086,[0 0 1 0 1 0 0],90,16,p false positive probability code fpp bloom filter defined probability
1087,[0 0 1 0 1 0 0],90,13,linkplain mightcontain object erroneously return code true object
1088,[0 0 1 0 1 0 0],52,10,actually put code bloomfilter
1089,[0 0 1 0 1 0 0],33,5,p bloom filter serializable
1090,[0 0 1 0 1 0 0],62,10,also support compact serial representation via
1091,[0 0 1 0 1 0 0],43,6,link writeto link readfrom method
1092,[0 0 1 0 0 0 0],41,7,serialized form continue
1093,[0 0 1 0 0 0 0],45,7,supported future version library
1094,[0 0 1 0 0 1 0],49,7,however serial form generated newer version
1095,[0 0 1 0 0 1 0],91,18,code may readable older version code eg serialized bloom filter
1096,[0 0 1 0 0 1 0],84,18,generated today may readable binary compiled month ago
1098,[0 0 0 0 0 1 0],30,5,internally us atomics
1100,[0 0 0 1 0 0 0],65,11,param type instance code bloomfilter accepts
1101,[0 1 0 0 0 0 0],24,3,author dimitris andreou
1102,[0 1 0 0 0 0 0],25,3,author kevin bourrillion
1104,[0 0 0 1 0 0 0],209,50,cheat sheet total bit n expected insertion b n bit per insertion p expected false positive probability optimal k b ln p e kn k optimal k p k b optimal k nlnp ln
1107,[1 0 1 1 0 0 0],87,14,builder link loadingcache link cache instance combination
1111,[0 0 1 0 0 0 0],63,11,li least recently used eviction maximum size exceeded
1113,[0 0 1 0 0 0 0],73,9,li key automatically wrapped linkplain weakreference weak reference
1115,[0 0 1 0 0 0 0],29,3,softreference soft reference
1118,[0 0 0 1 0 0 0],82,16,p feature optional cache created using none
1119,[0 0 1 1 0 0 0],10,2,default
1120,[0 0 0 1 0 0 0],84,13,cache instance created code cachebuilder perform type eviction
1121,[0 0 0 1 0 0 0],15,3,p usage example
1124,[0 0 0 1 0 0 0],17,2,maximumsize
1125,[0 0 0 1 0 0 0],38,3,expireafterwrite durationofminutes
1126,[0 0 0 1 0 0 0],27,3,removallistener listener
1127,[0 0 0 1 0 0 0],5,1,build
1129,[0 0 0 1 0 0 0],45,7,public graph load key key throw anyexception
1132,[0 0 0 1 0 0 0],18,3,p equivalently
1137,[0 0 0 1 0 0 0],5,1,build
1143,[0 0 0 1 0 0 0],25,3,link concurrenthashmap
1144,[0 0 0 1 0 0 0],67,10,implement optional operation link loadingcache
1145,[0 0 0 1 0 0 0],23,3,link cache interface
1146,[0 0 0 1 0 0 0],59,11,code asmap view collection view weakly
1147,[0 0 0 1 0 0 0],24,4,consistent iterators
1148,[0 0 0 1 0 0 0],70,13,mean safe concurrent use thread
1149,[0 0 0 1 0 0 0],95,17,modify cache iterator created undefined change
1151,[0 0 0 1 1 0 0],33,5,iterators never throw link
1152,[0 0 0 1 1 0 0],33,2,concurrentmodificationexception
1153,[0 0 1 0 0 0 0],77,14,p b note b default returned cache us equality comparison link
1154,[0 0 0 1 0 0 0],69,10,objectequals equal method determine equality key value
1155,[0 0 0 1 0 0 0],17,3,however link
1157,[0 0 0 1 0 0 0],90,13,likewise link weakvalues link softvalues specified cache us identity
1158,[0 0 0 1 0 0 0],23,3,comparison value
1161,[0 0 1 1 0 0 0],89,9,maximumsize linkplain maximumweight long maximumweight linkplain expireafterwrite
1164,[0 0 1 1 0 0 0],87,11,weakkeys linkplain weakvalues weakvalues linkplain softvalues softvalues
1167,[0 0 0 1 0 0 0],79,10,p linkplain maximumsize long maximumsize linkplain maximumweight long
1170,[0 0 0 1 0 0 0],95,13,expireafteraccess requested entry may evicted cache modification occasional
1171,[0 0 0 1 0 0 0],52,9,cache access call link cachecleanup
1172,[0 0 0 1 0 0 0],39,7,expired entry may counted link
1173,[0 0 0 1 0 0 0],67,12,cachesize never visible read write operation
1175,[0 0 0 1 0 0 0],38,6,reclaimed garbage collector
1176,[0 0 0 1 0 0 0],57,10,entry reclaimed key value may removed
1177,[0 0 0 1 0 0 0],88,15,cache cache modification occasional cache access call link
1178,[0 0 0 1 0 0 0],92,16,cachecleanup entry may counted link cachesize never visible
1179,[0 0 0 1 0 0 0],25,4,read write operation
1180,[0 0 1 1 0 0 0],93,14,p certain cache configuration result accrual periodic maintenance task
1182,[0 0 0 1 0 0 0],7,1,writes
1183,[0 0 0 1 0 0 0],87,13,link cachecleanup method returned cache also perform maintenance
1186,[0 0 0 1 0 0 0],22,4,cache built
1187,[0 0 0 1 0 0 0],93,8,linkplain removallistener removallistener linkplain expireafterwrite expireafterwrite
1188,[0 0 0 1 0 0 0],92,9,linkplain expireafteraccess expireafteraccess linkplain weakkeys weakkeys linkplain
1189,[0 0 0 1 0 0 0],91,10,weakvalues weakvalues linkplain softvalues softvalues perform periodic maintenance
1190,[0 0 0 1 0 0 0],62,9,retain configuration property original cache
1191,[0 0 0 1 0 0 0],34,6,note serialized form
1192,[0 0 0 1 0 0 0],55,9,include cache content configuration
1193,[0 0 0 0 1 0 0],39,9,p see guava user guide article
1196,[0 0 0 1 0 0 0],7,2,
1197,[0 0 0 1 0 0 0],75,13,normally code object unless constrained using method like code
1199,[0 0 0 1 0 0 0],7,2,
1200,[0 0 0 1 0 0 0],75,13,normally code object unless constrained using method like code
1201,[0 0 0 1 0 0 0],16,1,removallistener
1202,[0 1 0 0 0 0 0],19,3,author charles fry
1203,[0 1 0 0 0 0 0],25,3,author kevin bourrillion
1204,[0 0 0 0 0 1 0],10,2,since
1207,[0 1 0 0 0 0 0],19,3,author charles fry
1209,[1 0 0 0 0 0 0],22,4,instance type
1210,[1 0 0 0 0 0 0],64,11,addition implementing code map additional type safe
1211,[1 0 0 0 0 0 0],67,8,operation link putinstance link getinstance available
1215,[0 0 0 0 1 0 0],87,7,http githubcom google guava wiki newcollectiontypesexplainedclasstoinstancemap code
1216,[0 0 0 0 1 0 0],22,3,classtoinstancemap
1217,[0 0 0 1 0 0 0],62,14,p map generic type instance type use link
1218,[0 0 0 1 0 0 0],52,2,comgooglecommonreflecttypetoinstancemap instead
1219,[0 0 0 1 0 0 0],91,16,param b common supertype entry must share often simply link object
1220,[0 1 0 0 0 0 0],25,3,author kevin bourrillion
1221,[0 0 0 0 0 1 0],9,2,since
1222,[1 0 0 0 0 0 0],33,6,unit test link closeables
1224,[0 0 1 0 0 0 0],88,12,propagated link closeablesclose method code swallowexception true
1229,[1 0 0 0 1 0 0],21,2,settestsuitebuilder
1238,[0 0 0 0 1 0 0],36,5,need code forwardmultiset
1241,[1 0 0 0 0 0 0],50,9,tester equal hashcode method class
1245,[0 0 0 1 0 0 1],87,16,p test code fooequals foo code fooequals null operation
1248,[0 0 0 1 0 0 1],33,5,group contain object
1249,[0 0 0 1 0 0 0],75,15,equal unequal object group
1253,[0 0 0 1 0 0 0],46,8,addequalitygroup new user page new user page
1259,[0 0 0 0 0 0 1],52,8,li comparing object return true
1260,[0 0 0 0 0 0 1],83,13,li comparing object instance incompatible class return false
1261,[0 0 0 0 0 0 1],77,13,li comparing pair object within equality group return true
1262,[0 0 0 0 0 0 1],78,12,li comparing pair object different equality group return false
1267,[0 1 0 0 0 0 0],20,3,author jim mcmaster
1269,[0 0 0 0 0 1 0],10,2,since
1273,[1 0 1 0 0 0 0],80,12,g selecting appropriate test matching specified feature
1276,[0 0 0 1 0 0 0],84,15,class link named return type builder method derived
1278,[0 0 0 1 0 0 0],2,1,
1282,[0 1 0 0 0 0 0],20,3,author emily soldal
1288,[1 0 0 0 0 0 0],19,4,run gwt test
1290,[0 0 0 0 0 0 1],43,8,suite per suite setup expensive
1292,[0 1 0 0 0 0 0],27,4,author kurt alfred kluever
1295,[0 0 0 1 0 0 0],15,3,p example usage
1297,[0 0 0 1 0 0 0],48,6,hostandport hp hostandportfromstring db
1301,[0 0 0 1 0 0 0],33,6,hptostring return db
1305,[0 0 0 1 0 0 0],14,2,li examplecom
1307,[0 0 0 1 0 0 0],43,8,li db link gethost omits bracket
1309,[0 0 0 1 0 0 0],64,10,li db use link requirebracketsforipv prohibit
1311,[0 0 0 1 0 0 0],89,16,p note exhaustive list method concerned
1313,[0 0 0 1 0 0 0],24,3,caller responsibility
1317,[1 0 0 0 1 0 0],80,8,benchmark implementation link immutablesethashfloodingdetected object
1318,[1 0 0 0 0 0 0],85,12,class contains static utility method writing link immutabletable gwt field
1319,[1 0 0 0 0 0 0],12,1,serializers
1322,[1 0 0 0 1 0 0],72,9,quick dirty benchmark link throwableslazystacktrace throwable
1324,[0 0 0 0 0 0 1],64,10,finder implementation might used logging framework
1328,[0 0 0 0 1 0 0],72,5,please see link comgooglecommoncollecttestingmaptestsuitebuilder
1329,[0 1 0 0 0 0 0],20,3,author chris povirk
1331,[1 0 0 0 0 0 0],34,5,basic serialization test map
1337,[0 0 1 1 0 0 0],59,7,explicitly code comgooglecommoncollect example
1345,[0 0 0 1 0 0 0],45,7,invoking configuration method effect
1357,[0 0 0 1 0 0 0],86,14,intermediate stage link multimapbuilder key value collection map
1359,[0 0 0 1 0 0 0],68,13,param k upper bound key type generated multimap
1377,[0 1 0 0 0 0 0],20,3,author chris povirk
1378,[1 0 0 0 0 0 0],91,11,objectcounthashmap implementation code abstractobjectcountmap us array
1379,[1 0 0 0 0 0 0],35,6,store key object count value
1382,[0 0 0 0 0 0 1],57,7,minimizes object allocation reduces memory footprint
1387,[0 0 0 0 1 0 0],19,3,peekingiterator
1389,[0 1 0 0 0 0 0],9,2,since
1391,[1 0 1 1 0 0 0],59,11,correctly whether precondition met
1400,[0 0 1 1 0 0 0],58,7,throw new illegalargumentexception input negative value
1417,[0 0 0 1 0 0 0],72,13,p would flagged called code sqrt illegal argument
1419,[0 0 0 1 0 0 0],93,15,p avoid passing message argument expensive compute code always compute
1421,[0 0 0 1 0 0 0],48,8,argument use conventional
1423,[0 0 0 1 0 0 0],91,15,p depending message argument memory may allocated boxing varargs array
1425,[0 0 1 0 0 0 0],85,15,however method class large number overload prevent
1426,[0 0 0 1 0 0 0],33,5,allocation many common case
1430,[0 0 0 1 0 0 0],89,14,environment possible spending lot effort tweaking particular element
1431,[0 0 1 0 0 0 0],34,6,h type precondition h
1432,[0 0 1 0 0 0 0],71,12,p every type precondition failure supported method
1434,[0 0 0 1 0 0 0],79,9,standard jdk exception link javautilnosuchelementexception link
1436,[0 0 1 0 0 0 0],23,4,h non precondition h
1437,[0 0 0 1 0 0 0],91,18,p course possible use method class check invalid condition
1439,[0 0 0 1 0 0 0],45,10,b recommended b
1451,[0 0 0 1 0 0 0],44,4,h code javautilobjectsrequirenonnull h
1455,[0 0 0 1 0 0 0],90,11,checknotnull object link verifyverifynotnull object appropriate situation
1457,[0 0 0 1 0 0 0],32,7,h code supported h
1458,[0 0 1 0 0 0 0],87,11,p code precondition us link stringslenientformat format error message template
1462,[0 0 0 1 0 0 0],64,12,however note number argument match
1463,[0 0 1 0 0 0 0],86,14,number occurrence code format string code precondition still
1466,[0 0 0 0 1 0 0],22,4,h information h
1467,[0 0 0 0 1 0 0],31,8,p see guava user guide
1470,[0 0 1 1 1 0 0],17,3,precondition
1471,[0 1 0 0 0 0 0],25,3,author kevin bourrillion
1472,[0 0 0 0 0 1 0],9,2,since
1473,[1 0 0 0 1 0 0],75,10,class implement gwt serialization link regularimmutablelist
1477,[1 0 0 0 0 0 0],69,10,provides utility method working resource classpath
1484,[0 0 0 1 0 0 0],41,7,ratelimiter designed
1491,[1 0 0 0 0 0 0],13,3,wait much
1496,[0 0 1 0 0 0 0],94,20,qps token per second ensure request granted earlier m
1498,[0 0 1 1 0 0 0],43,9,request come last request
1502,[0 0 1 1 0 0 1],92,17,important realize ratelimiter superficial memory past
1505,[0 0 1 1 0 0 1],55,11,ratelimiter unused long period
1508,[0 0 1 0 0 0 1],34,4,ratelimiter would immediately
1513,[0 0 1 1 0 0 1],82,13,overflow depending real world consequence using expected rate
1525,[0 0 1 1 0 0 0],87,16,request become less ready future request ie cache become stale
1527,[0 0 1 0 0 0 0],89,18,example server booted mostly busy getting
1529,[0 0 1 0 0 0 0],87,15,deal scenario add extra dimension past underutilization
1531,[0 0 1 1 0 0 0],56,9,variable zero underutilization
1538,[0 0 0 1 0 0 0],48,9,work best explained example
1542,[0 0 0 1 0 0 0],90,20,second ie expected request time x time x second
1545,[0 0 0 1 0 0 0],27,6,point request
1547,[0 0 0 1 0 0 0],69,13,serve request storedpermits reduce
1548,[0 0 0 1 0 0 0],58,10,translated throttling time discussed later
1549,[0 0 0 1 0 0 0],33,5,immediately assume
1551,[0 0 0 1 0 0 0],61,10,serve request partly storedpermits using
1552,[0 0 0 1 0 0 0],90,16,remaining permit remaining serve fresh permit produced
1553,[0 0 0 1 0 0 0],13,2,rate limiter
1555,[0 0 0 1 0 0 0],51,11,token per second take second
1556,[0 0 0 1 0 0 0],39,9,mean serve stored
1557,[0 0 0 1 0 0 0],8,1,permit
1558,[0 0 0 1 0 0 0],46,8,explained unique answer
1559,[0 0 0 1 0 0 0],38,7,primarily interested deal
1560,[0 0 0 1 0 0 0],90,15,underutilization want stored permit given faster fresh one
1561,[0 0 0 1 0 0 0],55,7,underutilization free resource taking
1562,[0 0 0 1 0 0 0],33,6,primarily interested
1563,[0 0 0 1 0 0 0],82,14,deal overflow stored permit could given slower fresh one
1564,[0 0 0 1 0 0 0],8,2,thus
1565,[0 0 0 1 0 0 0],91,13,require different case function translates storedpermits throttling time
1567,[0 0 0 1 0 0 0],3,1,
1569,[0 0 0 1 0 0 0],13,1,storedpermits
1570,[0 0 0 1 0 0 0],76,11,essentially measure unused time spend unused time buying storing permit
1572,[0 0 0 1 0 0 0],41,9,permit time thus rate time permit
1574,[0 0 0 1 0 0 0],21,3,requested permit
1576,[0 0 0 1 0 0 0],11,2,integral
1577,[0 0 0 1 0 0 0],47,12,cost fresh one qps cost
1578,[0 0 0 1 0 0 0],17,1,underutilization
1579,[0 0 0 1 0 0 0],86,15,last least consider ratelimiter rate permit per second currently
1580,[0 0 0 1 0 0 0],62,9,completely unused expensive acquire request come
1583,[0 0 0 1 0 0 0],6,2,much
1584,[0 0 0 1 0 0 0],53,8,instead postpone subsequent request needed
1585,[0 0 0 1 0 0 0],92,16,task immediately postpone second future request thus allow work get
1586,[0 0 0 1 0 0 0],94,16,important consequence mean ratelimiter remember time
1588,[0 0 0 1 0 0 0],17,3,also enables
1589,[0 0 0 1 0 0 0],91,15,u tell immediately see tryacquire timeout whether particular timeout enough get
1590,[0 0 0 1 0 0 0],75,14,u point next scheduling time since always maintain
1591,[0 0 0 1 0 0 0],19,5,mean
1593,[0 0 0 1 0 0 0],90,16,expected arrival time next request actually past difference
1594,[0 0 0 1 0 0 0],93,18,past amount time ratelimiter formally unused amount
1595,[0 0 0 1 0 0 0],41,6,time translate storedpermits
1597,[0 0 0 1 0 0 0],49,10,would produced idle time
1600,[0 0 0 1 0 0 0],74,13,would increase arrival later expected one second
1601,[0 0 0 1 0 0 0],66,13,time next request matter size granted
1602,[0 0 0 1 0 0 0],25,4,granting request
1604,[0 0 0 1 0 0 0],53,8,large request push small request
1605,[0 0 1 1 0 0 0],84,9,implement following function coldinterval coldfactor stableinterval
1607,[0 0 1 0 0 0 0],12,2,throttling
1610,[0 0 1 1 0 0 0],50,9,warmup period area trapezoid
1611,[0 0 1 0 0 0 0],31,3,thresholdpermits maxpermits
1613,[0 0 1 0 0 0 0],10,2,interval
1614,[0 0 1 0 0 0 0],4,2,
1615,[0 0 1 0 0 0 0],7,1,period
1616,[0 0 1 1 0 0 0],15,2,storedpermits
1619,[0 0 1 1 0 0 0],88,16,going detail particular function let keep mind basic
1621,[0 0 1 0 0 0 0],80,14,li state ratelimiter storedpermits vertical line figure
1622,[0 0 1 1 0 0 0],69,13,li ratelimiter used go right maxpermits
1623,[0 0 1 1 0 0 0],79,17,li ratelimiter used go left zero since
1624,[0 0 1 1 0 0 0],40,6,storedpermits serve first
1625,[0 0 1 0 0 0 0],48,11,li unused go right constant rate
1626,[0 0 1 1 0 0 0],41,10,rate move right
1627,[0 0 1 1 0 0 0],51,12,ensures time take go
1628,[0 0 1 1 0 0 0],90,18,li used time take explained introductory class note equal
